"SMPAGEID","SAMPLEID","CHRONLGYID","AGE","AGEYOUNGER","AGEOLDER","CREATED_AT","UPDATED_AT"
187222,184825,11737,716,458,973,"2024-04-11 08:39:06.965 +0200",NA
187223,184385,11737,716,458,973,"2024-04-11 08:39:06.965 +0200",NA
187224,184708,11737,716,458,973,"2024-04-11 08:39:06.965 +0200",NA
187225,184826,11737,38125,37598,38652,"2024-04-11 08:39:06.965 +0200",NA
187226,184386,11737,38125,37598,38652,"2024-04-11 08:39:06.965 +0200",NA
187227,184827,11737,38148,37626,38670,"2024-04-11 08:39:06.965 +0200",NA
187228,184387,11737,38148,37626,38670,"2024-04-11 08:39:06.965 +0200",NA
187229,184828,11737,38169,37654,38685,"2024-04-11 08:39:06.965 +0200",NA
187230,184388,11737,38169,37654,38685,"2024-04-11 08:39:06.965 +0200",NA
187231,184829,11737,38188,37680,38697,"2024-04-11 08:39:06.965 +0200",NA
187232,184389,11737,38188,37680,38697,"2024-04-11 08:39:06.965 +0200",NA
187233,185127,11737,38212,37709,38716,"2024-04-11 08:39:06.965 +0200",NA
187234,184830,11737,38212,37709,38716,"2024-04-11 08:39:06.965 +0200",NA
187235,184677,11737,38212,37709,38716,"2024-04-11 08:39:06.965 +0200",NA
187236,184390,11737,38212,37709,38716,"2024-04-11 08:39:06.965 +0200",NA
187237,184280,11737,38212,37709,38716,"2024-04-11 08:39:06.965 +0200",NA
187238,184831,11737,38233,37736,38731,"2024-04-11 08:39:06.965 +0200",NA
187239,184391,11737,38233,37736,38731,"2024-04-11 08:39:06.965 +0200",NA
187240,184832,11737,38257,37765,38749,"2024-04-11 08:39:06.965 +0200",NA
187241,184392,11737,38257,37765,38749,"2024-04-11 08:39:06.965 +0200",NA
187242,184833,11737,38278,37792,38765,"2024-04-11 08:39:06.965 +0200",NA
187243,184393,11737,38278,37792,38765,"2024-04-11 08:39:06.965 +0200",NA
187244,184834,11737,38300,37819,38781,"2024-04-11 08:39:06.965 +0200",NA
187245,184394,11737,38300,37819,38781,"2024-04-11 08:39:06.965 +0200",NA
187246,184835,11737,38324,37847,38801,"2024-04-11 08:39:06.965 +0200",NA
187247,184395,11737,38324,37847,38801,"2024-04-11 08:39:06.965 +0200",NA
187248,184709,11737,38324,37847,38801,"2024-04-11 08:39:06.965 +0200",NA
187249,184836,11737,38344,37874,38815,"2024-04-11 08:39:06.965 +0200",NA
187250,184396,11737,38344,37874,38815,"2024-04-11 08:39:06.965 +0200",NA
187251,184837,11737,38365,37900,38830,"2024-04-11 08:39:06.965 +0200",NA
187252,184397,11737,38365,37900,38830,"2024-04-11 08:39:06.965 +0200",NA
187253,184838,11737,38386,37926,38847,"2024-04-11 08:39:06.965 +0200",NA
187254,184398,11737,38386,37926,38847,"2024-04-11 08:39:06.965 +0200",NA
187255,184839,11737,38408,37955,38861,"2024-04-11 08:39:06.965 +0200",NA
187256,184399,11737,38408,37955,38861,"2024-04-11 08:39:06.965 +0200",NA
187257,185128,11737,38427,37979,38875,"2024-04-11 08:39:06.965 +0200",NA
187258,184840,11737,38427,37979,38875,"2024-04-11 08:39:06.965 +0200",NA
187259,184734,11737,38427,37979,38875,"2024-04-11 08:39:06.965 +0200",NA
187260,184678,11737,38427,37979,38875,"2024-04-11 08:39:06.965 +0200",NA
187261,184400,11737,38427,37979,38875,"2024-04-11 08:39:06.965 +0200",NA
187262,184281,11737,38427,37979,38875,"2024-04-11 08:39:06.965 +0200",NA
187263,184841,11737,38450,38005,38895,"2024-04-11 08:39:06.965 +0200",NA
187264,184401,11737,38450,38005,38895,"2024-04-11 08:39:06.965 +0200",NA
187265,184842,11737,38477,38035,38919,"2024-04-11 08:39:06.965 +0200",NA
187266,184402,11737,38477,38035,38919,"2024-04-11 08:39:06.965 +0200",NA
187267,184843,11737,38499,38064,38933,"2024-04-11 08:39:06.965 +0200",NA
187268,184403,11737,38499,38064,38933,"2024-04-11 08:39:06.965 +0200",NA
187269,184844,11737,38523,38094,38952,"2024-04-11 08:39:06.965 +0200",NA
187270,184404,11737,38523,38094,38952,"2024-04-11 08:39:06.965 +0200",NA
187271,184845,11737,38549,38124,38973,"2024-04-11 08:39:06.965 +0200",NA
187272,184405,11737,38549,38124,38973,"2024-04-11 08:39:06.965 +0200",NA
187273,184710,11737,38549,38124,38973,"2024-04-11 08:39:06.965 +0200",NA
187274,184664,11737,38549,38124,38973,"2024-04-11 08:39:06.965 +0200",NA
187275,184846,11737,38574,38153,38996,"2024-04-11 08:39:06.965 +0200",NA
187276,184406,11737,38574,38153,38996,"2024-04-11 08:39:06.965 +0200",NA
187277,184847,11737,38595,38179,39011,"2024-04-11 08:39:06.965 +0200",NA
187278,184407,11737,38595,38179,39011,"2024-04-11 08:39:06.965 +0200",NA
187279,184848,11737,38620,38209,39032,"2024-04-11 08:39:06.965 +0200",NA
187280,184408,11737,38620,38209,39032,"2024-04-11 08:39:06.965 +0200",NA
187281,184849,11737,38645,38237,39054,"2024-04-11 08:39:06.965 +0200",NA
187282,184409,11737,38645,38237,39054,"2024-04-11 08:39:06.965 +0200",NA
187283,185129,11737,38666,38262,39071,"2024-04-11 08:39:06.965 +0200",NA
187284,184850,11737,38666,38262,39071,"2024-04-11 08:39:06.965 +0200",NA
187285,184679,11737,38666,38262,39071,"2024-04-11 08:39:06.965 +0200",NA
187286,184410,11737,38666,38262,39071,"2024-04-11 08:39:06.965 +0200",NA
187287,184282,11737,38666,38262,39071,"2024-04-11 08:39:06.965 +0200",NA
187288,184851,11737,38692,38291,39092,"2024-04-11 08:39:06.965 +0200",NA
187289,184411,11737,38692,38291,39092,"2024-04-11 08:39:06.965 +0200",NA
187290,184852,11737,38708,38309,39108,"2024-04-11 08:39:06.965 +0200",NA
187291,184412,11737,38708,38309,39108,"2024-04-11 08:39:06.965 +0200",NA
187292,184853,11737,38730,38330,39129,"2024-04-11 08:39:06.965 +0200",NA
187293,184413,11737,38730,38330,39129,"2024-04-11 08:39:06.965 +0200",NA
187294,184854,11737,38747,38349,39145,"2024-04-11 08:39:06.965 +0200",NA
187295,184414,11737,38747,38349,39145,"2024-04-11 08:39:06.965 +0200",NA
187296,184855,11737,38767,38370,39164,"2024-04-11 08:39:06.965 +0200",NA
187297,184415,11737,38767,38370,39164,"2024-04-11 08:39:06.965 +0200",NA
187298,184856,11737,38784,38389,39180,"2024-04-11 08:39:06.965 +0200",NA
187299,184416,11737,38784,38389,39180,"2024-04-11 08:39:06.965 +0200",NA
187300,184857,11737,38804,38408,39200,"2024-04-11 08:39:06.965 +0200",NA
187301,184417,11737,38804,38408,39200,"2024-04-11 08:39:06.965 +0200",NA
187302,184858,11737,38824,38429,39220,"2024-04-11 08:39:06.965 +0200",NA
187303,184418,11737,38824,38429,39220,"2024-04-11 08:39:06.965 +0200",NA
187304,184859,11737,38846,38452,39241,"2024-04-11 08:39:06.965 +0200",NA
187305,184419,11737,38846,38452,39241,"2024-04-11 08:39:06.965 +0200",NA
187306,185130,11737,38865,38470,39260,"2024-04-11 08:39:06.965 +0200",NA
187307,184860,11737,38865,38470,39260,"2024-04-11 08:39:06.965 +0200",NA
187308,184680,11737,38865,38470,39260,"2024-04-11 08:39:06.965 +0200",NA
187309,184420,11737,38865,38470,39260,"2024-04-11 08:39:06.965 +0200",NA
187310,184283,11737,38865,38470,39260,"2024-04-11 08:39:06.965 +0200",NA
187311,184861,11737,38883,38490,39277,"2024-04-11 08:39:06.965 +0200",NA
187312,184421,11737,38883,38490,39277,"2024-04-11 08:39:06.965 +0200",NA
187313,184862,11737,38903,38510,39296,"2024-04-11 08:39:06.965 +0200",NA
187314,184422,11737,38903,38510,39296,"2024-04-11 08:39:06.965 +0200",NA
187315,184863,11737,38925,38531,39319,"2024-04-11 08:39:06.965 +0200",NA
187316,184423,11737,38925,38531,39319,"2024-04-11 08:39:06.965 +0200",NA
187317,184864,11737,38943,38550,39335,"2024-04-11 08:39:06.965 +0200",NA
187318,184424,11737,38943,38550,39335,"2024-04-11 08:39:06.965 +0200",NA
187319,184865,11737,38963,38571,39356,"2024-04-11 08:39:06.965 +0200",NA
187320,184425,11737,38963,38571,39356,"2024-04-11 08:39:06.965 +0200",NA
187321,184711,11737,38963,38571,39356,"2024-04-11 08:39:06.965 +0200",NA
187322,184866,11737,38985,38591,39378,"2024-04-11 08:39:06.965 +0200",NA
187323,184426,11737,38985,38591,39378,"2024-04-11 08:39:06.965 +0200",NA
187324,184867,11737,39004,38612,39396,"2024-04-11 08:39:06.965 +0200",NA
187325,184427,11737,39004,38612,39396,"2024-04-11 08:39:06.965 +0200",NA
187326,184868,11737,39025,38630,39421,"2024-04-11 08:39:06.965 +0200",NA
187327,184428,11737,39025,38630,39421,"2024-04-11 08:39:06.965 +0200",NA
187328,184869,11737,39042,38649,39435,"2024-04-11 08:39:06.965 +0200",NA
187329,184429,11737,39042,38649,39435,"2024-04-11 08:39:06.965 +0200",NA
187330,185131,11737,39064,38671,39457,"2024-04-11 08:39:06.965 +0200",NA
187331,184870,11737,39064,38671,39457,"2024-04-11 08:39:06.965 +0200",NA
187332,184735,11737,39064,38671,39457,"2024-04-11 08:39:06.965 +0200",NA
187333,184681,11737,39064,38671,39457,"2024-04-11 08:39:06.965 +0200",NA
187334,184430,11737,39064,38671,39457,"2024-04-11 08:39:06.965 +0200",NA
187335,184284,11737,39064,38671,39457,"2024-04-11 08:39:06.965 +0200",NA
187336,184871,11737,39085,38690,39480,"2024-04-11 08:39:06.965 +0200",NA
187337,184431,11737,39085,38690,39480,"2024-04-11 08:39:06.965 +0200",NA
187338,184872,11737,39100,38705,39495,"2024-04-11 08:39:06.965 +0200",NA
187339,184432,11737,39100,38705,39495,"2024-04-11 08:39:06.965 +0200",NA
187340,184873,11737,39121,38726,39517,"2024-04-11 08:39:06.965 +0200",NA
187341,184433,11737,39121,38726,39517,"2024-04-11 08:39:06.965 +0200",NA
187342,184874,11737,39138,38740,39535,"2024-04-11 08:39:06.965 +0200",NA
187343,184434,11737,39138,38740,39535,"2024-04-11 08:39:06.965 +0200",NA
187344,184875,11737,39156,38758,39555,"2024-04-11 08:39:06.965 +0200",NA
187345,184435,11737,39156,38758,39555,"2024-04-11 08:39:06.965 +0200",NA
187346,184876,11737,39178,38778,39578,"2024-04-11 08:39:06.965 +0200",NA
187347,184436,11737,39178,38778,39578,"2024-04-11 08:39:06.965 +0200",NA
187348,184877,11737,39194,38792,39596,"2024-04-11 08:39:06.965 +0200",NA
187349,184437,11737,39194,38792,39596,"2024-04-11 08:39:06.965 +0200",NA
187350,184878,11737,39213,38811,39616,"2024-04-11 08:39:06.965 +0200",NA
187351,184438,11737,39213,38811,39616,"2024-04-11 08:39:06.965 +0200",NA
187352,184879,11737,39233,38827,39640,"2024-04-11 08:39:06.965 +0200",NA
187353,184439,11737,39233,38827,39640,"2024-04-11 08:39:06.965 +0200",NA
187354,185132,11737,39251,38845,39658,"2024-04-11 08:39:06.965 +0200",NA
187355,184880,11737,39251,38845,39658,"2024-04-11 08:39:06.965 +0200",NA
187356,184736,11737,39251,38845,39658,"2024-04-11 08:39:06.965 +0200",NA
187357,184682,11737,39251,38845,39658,"2024-04-11 08:39:06.965 +0200",NA
187358,184440,11737,39251,38845,39658,"2024-04-11 08:39:06.965 +0200",NA
187359,184285,11737,39251,38845,39658,"2024-04-11 08:39:06.965 +0200",NA
187360,184881,11737,39269,38863,39676,"2024-04-11 08:39:06.965 +0200",NA
187361,184441,11737,39269,38863,39676,"2024-04-11 08:39:06.965 +0200",NA
187362,184882,11737,39288,38880,39696,"2024-04-11 08:39:06.965 +0200",NA
187363,184442,11737,39288,38880,39696,"2024-04-11 08:39:06.965 +0200",NA
187364,184883,11737,39307,38897,39718,"2024-04-11 08:39:06.965 +0200",NA
187365,184443,11737,39307,38897,39718,"2024-04-11 08:39:06.965 +0200",NA
187366,184884,11737,39324,38912,39736,"2024-04-11 08:39:06.965 +0200",NA
187367,184444,11737,39324,38912,39736,"2024-04-11 08:39:06.965 +0200",NA
187368,184885,11737,39343,38930,39756,"2024-04-11 08:39:06.965 +0200",NA
187369,184445,11737,39343,38930,39756,"2024-04-11 08:39:06.965 +0200",NA
187370,184712,11737,39343,38930,39756,"2024-04-11 08:39:06.965 +0200",NA
187371,184665,11737,39343,38930,39756,"2024-04-11 08:39:06.965 +0200",NA
187372,184886,11737,39360,38945,39776,"2024-04-11 08:39:06.965 +0200",NA
187373,184446,11737,39360,38945,39776,"2024-04-11 08:39:06.965 +0200",NA
187374,184887,11737,39381,38963,39798,"2024-04-11 08:39:06.965 +0200",NA
187375,184447,11737,39381,38963,39798,"2024-04-11 08:39:06.965 +0200",NA
187376,184888,11737,39400,38980,39819,"2024-04-11 08:39:06.965 +0200",NA
187377,184448,11737,39400,38980,39819,"2024-04-11 08:39:06.965 +0200",NA
187378,184889,11737,39419,38999,39839,"2024-04-11 08:39:06.965 +0200",NA
187379,184449,11737,39419,38999,39839,"2024-04-11 08:39:06.965 +0200",NA
187380,185133,11737,39436,39014,39859,"2024-04-11 08:39:06.965 +0200",NA
187381,184890,11737,39436,39014,39859,"2024-04-11 08:39:06.965 +0200",NA
187382,184683,11737,39436,39014,39859,"2024-04-11 08:39:06.965 +0200",NA
187383,184450,11737,39436,39014,39859,"2024-04-11 08:39:06.965 +0200",NA
187384,184286,11737,39436,39014,39859,"2024-04-11 08:39:06.965 +0200",NA
187385,184891,11737,39456,39030,39882,"2024-04-11 08:39:06.965 +0200",NA
187386,184451,11737,39456,39030,39882,"2024-04-11 08:39:06.965 +0200",NA
187387,184892,11737,39474,39048,39900,"2024-04-11 08:39:06.965 +0200",NA
187388,184893,11737,39492,39065,39920,"2024-04-11 08:39:06.965 +0200",NA
187389,184894,11737,39510,39080,39940,"2024-04-11 08:39:06.965 +0200",NA
187390,184452,11737,39510,39080,39940,"2024-04-11 08:39:06.965 +0200",NA
187391,184895,11737,39531,39099,39963,"2024-04-11 08:39:06.965 +0200",NA
187392,184453,11737,39531,39099,39963,"2024-04-11 08:39:06.965 +0200",NA
187393,184896,11737,39552,39118,39986,"2024-04-11 08:39:06.965 +0200",NA
187394,184454,11737,39552,39118,39986,"2024-04-11 08:39:06.965 +0200",NA
187395,184897,11737,39568,39130,40006,"2024-04-11 08:39:06.965 +0200",NA
187396,184455,11737,39568,39130,40006,"2024-04-11 08:39:06.965 +0200",NA
187397,184898,11737,39585,39145,40024,"2024-04-11 08:39:06.965 +0200",NA
187398,184456,11737,39585,39145,40024,"2024-04-11 08:39:06.965 +0200",NA
187399,184899,11737,39609,39169,40050,"2024-04-11 08:39:06.965 +0200",NA
187400,184457,11737,39609,39169,40050,"2024-04-11 08:39:06.965 +0200",NA
187401,185134,11737,39623,39180,40066,"2024-04-11 08:39:06.965 +0200",NA
187402,184900,11737,39623,39180,40066,"2024-04-11 08:39:06.965 +0200",NA
187403,184684,11737,39623,39180,40066,"2024-04-11 08:39:06.965 +0200",NA
187404,184458,11737,39623,39180,40066,"2024-04-11 08:39:06.965 +0200",NA
187405,184287,11737,39623,39180,40066,"2024-04-11 08:39:06.965 +0200",NA
187406,184901,11737,39644,39197,40091,"2024-04-11 08:39:06.965 +0200",NA
187407,184459,11737,39644,39197,40091,"2024-04-11 08:39:06.965 +0200",NA
187408,184902,11737,39663,39215,40111,"2024-04-11 08:39:06.965 +0200",NA
187409,184460,11737,39663,39215,40111,"2024-04-11 08:39:06.965 +0200",NA
187410,184903,11737,39681,39231,40131,"2024-04-11 08:39:06.965 +0200",NA
187411,184461,11737,39681,39231,40131,"2024-04-11 08:39:06.965 +0200",NA
187412,184904,11737,39699,39246,40151,"2024-04-11 08:39:06.965 +0200",NA
187413,184462,11737,39699,39246,40151,"2024-04-11 08:39:06.965 +0200",NA
187414,184905,11737,39721,39265,40176,"2024-04-11 08:39:06.965 +0200",NA
187415,184463,11737,39721,39265,40176,"2024-04-11 08:39:06.965 +0200",NA
187416,184713,11737,39721,39265,40176,"2024-04-11 08:39:06.965 +0200",NA
187417,184666,11737,39721,39265,40176,"2024-04-11 08:39:06.965 +0200",NA
187418,184906,11737,39736,39279,40193,"2024-04-11 08:39:06.965 +0200",NA
187419,184464,11737,39736,39279,40193,"2024-04-11 08:39:06.965 +0200",NA
187420,184907,11737,39757,39297,40217,"2024-04-11 08:39:06.965 +0200",NA
187421,184465,11737,39757,39297,40217,"2024-04-11 08:39:06.965 +0200",NA
187422,184908,11737,39775,39313,40236,"2024-04-11 08:39:06.965 +0200",NA
187423,184466,11737,39775,39313,40236,"2024-04-11 08:39:06.965 +0200",NA
187424,184909,11737,39795,39330,40261,"2024-04-11 08:39:06.965 +0200",NA
187425,184467,11737,39795,39330,40261,"2024-04-11 08:39:06.965 +0200",NA
187426,185135,11737,39813,39344,40282,"2024-04-11 08:39:06.965 +0200",NA
187427,184910,11737,39813,39344,40282,"2024-04-11 08:39:06.965 +0200",NA
187428,184685,11737,39813,39344,40282,"2024-04-11 08:39:06.965 +0200",NA
187429,184468,11737,39813,39344,40282,"2024-04-11 08:39:06.965 +0200",NA
187430,184288,11737,39813,39344,40282,"2024-04-11 08:39:06.965 +0200",NA
187431,184911,11737,39833,39364,40303,"2024-04-11 08:39:06.965 +0200",NA
187432,184469,11737,39833,39364,40303,"2024-04-11 08:39:06.965 +0200",NA
187433,184912,11737,39851,39379,40323,"2024-04-11 08:39:06.965 +0200",NA
187434,184470,11737,39851,39379,40323,"2024-04-11 08:39:06.965 +0200",NA
187435,184913,11737,39870,39395,40345,"2024-04-11 08:39:06.965 +0200",NA
187436,184471,11737,39870,39395,40345,"2024-04-11 08:39:06.965 +0200",NA
187437,184914,11737,39890,39413,40367,"2024-04-11 08:39:06.965 +0200",NA
187438,184472,11737,39890,39413,40367,"2024-04-11 08:39:06.965 +0200",NA
187439,184915,11737,39909,39427,40390,"2024-04-11 08:39:06.965 +0200",NA
187440,184473,11737,39909,39427,40390,"2024-04-11 08:39:06.965 +0200",NA
187441,184916,11737,39928,39444,40412,"2024-04-11 08:39:06.965 +0200",NA
187442,184474,11737,39928,39444,40412,"2024-04-11 08:39:06.965 +0200",NA
187443,184917,11737,39944,39460,40429,"2024-04-11 08:39:06.965 +0200",NA
187444,184475,11737,39944,39460,40429,"2024-04-11 08:39:06.965 +0200",NA
187445,184918,11737,39963,39475,40451,"2024-04-11 08:39:06.965 +0200",NA
187446,184476,11737,39963,39475,40451,"2024-04-11 08:39:06.965 +0200",NA
187447,184919,11737,39982,39490,40475,"2024-04-11 08:39:06.965 +0200",NA
187448,184477,11737,39982,39490,40475,"2024-04-11 08:39:06.965 +0200",NA
187449,185136,11737,40004,39510,40499,"2024-04-11 08:39:06.965 +0200",NA
187450,184920,11737,40004,39510,40499,"2024-04-11 08:39:06.965 +0200",NA
187451,184686,11737,40004,39510,40499,"2024-04-11 08:39:06.965 +0200",NA
187452,184478,11737,40004,39510,40499,"2024-04-11 08:39:06.965 +0200",NA
187453,184289,11737,40004,39510,40499,"2024-04-11 08:39:06.965 +0200",NA
187454,184921,11737,40021,39523,40518,"2024-04-11 08:39:06.965 +0200",NA
187455,184479,11737,40021,39523,40518,"2024-04-11 08:39:06.965 +0200",NA
187456,184922,11737,40040,39540,40540,"2024-04-11 08:39:06.965 +0200",NA
187457,184480,11737,40040,39540,40540,"2024-04-11 08:39:06.965 +0200",NA
187458,184923,11737,40060,39557,40564,"2024-04-11 08:39:06.965 +0200",NA
187459,184481,11737,40060,39557,40564,"2024-04-11 08:39:06.965 +0200",NA
187460,184924,11737,40077,39569,40585,"2024-04-11 08:39:06.965 +0200",NA
187461,184482,11737,40077,39569,40585,"2024-04-11 08:39:06.965 +0200",NA
187462,184925,11737,40098,39587,40610,"2024-04-11 08:39:06.965 +0200",NA
187463,184483,11737,40098,39587,40610,"2024-04-11 08:39:06.965 +0200",NA
187464,184714,11737,40098,39587,40610,"2024-04-11 08:39:06.965 +0200",NA
187465,184926,11737,40117,39604,40631,"2024-04-11 08:39:06.965 +0200",NA
187466,184484,11737,40117,39604,40631,"2024-04-11 08:39:06.965 +0200",NA
187467,184927,11737,40134,39618,40651,"2024-04-11 08:39:06.965 +0200",NA
187468,184485,11737,40134,39618,40651,"2024-04-11 08:39:06.965 +0200",NA
187469,184928,11737,40154,39636,40672,"2024-04-11 08:39:06.965 +0200",NA
187470,184486,11737,40154,39636,40672,"2024-04-11 08:39:06.965 +0200",NA
187471,184929,11737,40174,39654,40694,"2024-04-11 08:39:06.965 +0200",NA
187472,184487,11737,40174,39654,40694,"2024-04-11 08:39:06.965 +0200",NA
187473,185137,11737,40194,39669,40719,"2024-04-11 08:39:06.965 +0200",NA
187474,184930,11737,40194,39669,40719,"2024-04-11 08:39:06.965 +0200",NA
187475,184687,11737,40194,39669,40719,"2024-04-11 08:39:06.965 +0200",NA
187476,184488,11737,40194,39669,40719,"2024-04-11 08:39:06.965 +0200",NA
187477,184290,11737,40194,39669,40719,"2024-04-11 08:39:06.965 +0200",NA
187478,184931,11737,40213,39686,40741,"2024-04-11 08:39:06.965 +0200",NA
187479,184489,11737,40213,39686,40741,"2024-04-11 08:39:06.965 +0200",NA
187480,184932,11737,40235,39704,40765,"2024-04-11 08:39:06.965 +0200",NA
187481,184490,11737,40235,39704,40765,"2024-04-11 08:39:06.965 +0200",NA
187482,184933,11737,40252,39718,40787,"2024-04-11 08:39:06.965 +0200",NA
187483,184491,11737,40252,39718,40787,"2024-04-11 08:39:06.965 +0200",NA
187484,184934,11737,40274,39735,40814,"2024-04-11 08:39:06.965 +0200",NA
187485,184492,11737,40274,39735,40814,"2024-04-11 08:39:06.965 +0200",NA
187486,184935,11737,40296,39755,40837,"2024-04-11 08:39:06.965 +0200",NA
187487,184493,11737,40296,39755,40837,"2024-04-11 08:39:06.965 +0200",NA
187488,184715,11737,40296,39755,40837,"2024-04-11 08:39:06.965 +0200",NA
187489,184936,11737,40317,39771,40863,"2024-04-11 08:39:06.965 +0200",NA
187490,184494,11737,40317,39771,40863,"2024-04-11 08:39:06.965 +0200",NA
187491,184937,11737,40339,39787,40891,"2024-04-11 08:39:06.965 +0200",NA
187492,184495,11737,40339,39787,40891,"2024-04-11 08:39:06.965 +0200",NA
187493,184938,11737,40355,39802,40909,"2024-04-11 08:39:06.965 +0200",NA
187494,184496,11737,40355,39802,40909,"2024-04-11 08:39:06.965 +0200",NA
187495,184939,11737,40379,39822,40936,"2024-04-11 08:39:06.965 +0200",NA
187496,184497,11737,40379,39822,40936,"2024-04-11 08:39:06.965 +0200",NA
187497,185138,11737,40400,39839,40961,"2024-04-11 08:39:06.965 +0200",NA
187498,184940,11737,40400,39839,40961,"2024-04-11 08:39:06.965 +0200",NA
187499,184688,11737,40400,39839,40961,"2024-04-11 08:39:06.965 +0200",NA
187500,184291,11737,40400,39839,40961,"2024-04-11 08:39:06.965 +0200",NA
187501,184941,11737,40421,39856,40986,"2024-04-11 08:39:06.965 +0200",NA
187502,184498,11737,40421,39856,40986,"2024-04-11 08:39:06.965 +0200",NA
187503,184942,11737,40438,39869,41007,"2024-04-11 08:39:06.965 +0200",NA
187504,184499,11737,40438,39869,41007,"2024-04-11 08:39:06.965 +0200",NA
187505,184943,11737,40469,39895,41042,"2024-04-11 08:39:06.965 +0200",NA
187506,184500,11737,40469,39895,41042,"2024-04-11 08:39:06.965 +0200",NA
187507,184944,11737,40483,39905,41062,"2024-04-11 08:39:06.965 +0200",NA
187508,184501,11737,40483,39905,41062,"2024-04-11 08:39:06.965 +0200",NA
187509,184945,11737,40506,39924,41089,"2024-04-11 08:39:06.965 +0200",NA
187510,184502,11737,40506,39924,41089,"2024-04-11 08:39:06.965 +0200",NA
187511,184716,11737,40506,39924,41089,"2024-04-11 08:39:06.965 +0200",NA
187512,184667,11737,40506,39924,41089,"2024-04-11 08:39:06.965 +0200",NA
187513,184946,11737,40527,39938,41116,"2024-04-11 08:39:06.965 +0200",NA
187514,184503,11737,40527,39938,41116,"2024-04-11 08:39:06.965 +0200",NA
187515,184947,11737,40546,39954,41139,"2024-04-11 08:39:06.965 +0200",NA
187516,184504,11737,40546,39954,41139,"2024-04-11 08:39:06.965 +0200",NA
187517,184948,11737,40571,39975,41168,"2024-04-11 08:39:06.965 +0200",NA
187518,184949,11737,40594,39992,41195,"2024-04-11 08:39:06.965 +0200",NA
